时间序列	通 道: 1	通 道: 2	通 道: 3	通 道: 4	通 道: 5	通 道: 6	通 道: 7	通 道: 8	通 道: 9	通 道: 10	通 道: 11	通 道: 12	
0.041000	0.000333	0.000038	-0.000001	0.000007	0.000000	-0.000080	-0.000009	0.000018	0.000030	0.000005	-0.000353	0.000005	0.000000	0.000015	0.000033	0.000014	0.000006	0.000009	0.000006	0.000012	0.000013	0.000006	-0.000005	0.000010	
0.042000	0.000333	0.000027	-0.000004	0.000003	-0.000004	-0.000083	-0.000011	0.000018	0.000027	0.000005	-0.000347	0.000001	-0.000001	0.000005	0.000011	-0.000006	-0.000008	0.000001	0.000001	0.000007	0.000006	-0.000002	-0.000009	-0.000000	
0.043000	0.000334	0.000014	-0.000007	0.000002	-0.000007	-0.000083	-0.000012	0.000020	0.000028	0.000007	-0.000354	-0.000001	-0.000001	0.000001	0.000009	-0.000010	-0.000013	-0.000003	0.000001	0.000004	0.000004	-0.000006	-0.000014	-0.000006	
0.044000	0.000334	0.000017	-0.000005	0.000005	-0.000007	-0.000081	-0.000010	0.000020	0.000029	0.000008	-0.000361	0.000003	0.000003	0.000009	0.000026	0.000006	-0.000004	0.000003	0.000005	0.000008	0.000010	0.000000	-0.000011	0.000002	
0.045000	0.000334	0.000029	-0.000001	0.000007	-0.000004	-0.000080	-0.000005	0.000019	0.000030	0.000009	-0.000358	0.000002	0.000004	0.000009	0.000031	0.000017	0.000006	0.000010	0.000005	0.000012	0.000012	0.000005	-0.000008	0.000010	
0.046000	0.000333	0.000032	-0.000002	0.000005	-0.000001	-0.000081	-0.000006	0.000019	0.000032	0.000009	-0.000357	-0.000001	0.000002	-0.000001	0.000018	0.000004	-0.000000	0.000006	0.000003	0.000010	0.000008	-0.000002	-0.000009	0.000007	
0.047000	0.000334	0.000022	-0.000005	0.000002	-0.000002	-0.000081	-0.000011	0.000018	0.000030	0.000007	-0.000354	-0.000002	-0.000002	-0.000010	0.000007	-0.000011	-0.000012	-0.000001	0.000004	0.000007	0.000005	-0.000006	-0.000011	0.000002	
0.048000	0.000335	0.000017	-0.000007	0.000002	-0.000005	-0.000082	-0.000013	0.000017	0.000025	0.000007	-0.000358	-0.000004	-0.000001	-0.000014	0.000011	-0.000002	-0.000011	0.000002	0.000002	0.000008	0.000004	-0.000004	-0.000013	0.000001	
0.049000	0.000333	0.000023	-0.000007	0.000004	-0.000004	-0.000081	-0.000008	0.000018	0.000025	0.000009	-0.000374	-0.000004	0.000002	-0.000005	0.000032	0.000020	-0.000002	0.000008	0.000002	0.000010	0.000005	0.000000	-0.000012	0.000007	
0.050000	0.000332	0.000032	-0.000004	0.000009	-0.000001	-0.000078	-0.000004	0.000019	0.000028	0.000007	-0.000371	-0.000000	0.000003	-0.000001	0.000039	0.000021	-0.000001	0.000010	0.000005	0.000011	0.000008	0.000003	-0.000009	0.000010	
0.051000	0.000333	0.000028	-0.000003	0.000009	-0.000004	-0.000079	-0.000009	0.000018	0.000028	0.000004	-0.000357	0.000001	0.000002	-0.000015	0.000019	0.000002	-0.000012	0.000003	0.000003	0.000007	0.000007	-0.000002	-0.000011	0.000003	
0.052000	0.000333	0.000018	-0.000005	0.000003	-0.000006	-0.000083	-0.000014	0.000018	0.000026	0.000005	-0.000369	-0.000002	0.000000	-0.000024	0.000009	-0.000012	-0.000018	-0.000003	0.000002	0.000006	0.000003	-0.000006	-0.000011	-0.000004	
0.053000	0.000332	0.000018	-0.000004	0.000000	-0.000002	-0.000083	-0.000011	0.000016	0.000026	0.000004	-0.000368	-0.000001	0.000000	-0.000017	0.000027	0.000000	-0.000008	0.000002	0.000006	0.000010	0.000007	-0.000001	-0.000008	0.000002	
0.054000	0.000332	0.000030	-0.000001	0.000005	0.000000	-0.000079	-0.000006	0.000016	0.000028	0.000003	-0.000345	0.000003	0.000005	-0.000013	0.000044	0.000020	0.000005	0.000010	0.000007	0.000013	0.000013	0.000005	-0.000008	0.000011	
